14:13,,,10,20,10,0,5,10,5,5,50,5,70,25,25,15,終日中止,10,10,30,5,20,10,5,50,30,0,0,20,0,15,,60,30,45,50,10,60,35,35,5,20,10,50,100,10,15,25,5,20,15,70,50,5,10,5,55,5,25,15,25,10,25,20,,90,30,50,70,50,50,45,45,,35,150
14:15,,,10,20,10,0,5,10,5,5,50,5,70,25,25,15,終日中止,10,10,30,5,20,5,5,50,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,10,50,100,10,15,25,5,20,15,70,50,5,10,5,55,5,25,15,25,10,25,20,,90,30,50,70,50,50,45,45,,35,150
14:17,,,10,20,10,0,5,10,5,5,50,5,90,25,25,15,終日中止,10,10,25,5,20,5,5,50,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,10,50,100,10,10,15,5,15,15,70,40,5,10,5,55,5,25,15,25,10,25,20,,90,35,50,70,50,50,45,45,,35,150
14:19,,,10,20,10,0,5,10,5,5,50,5,90,25,25,15,終日中止,10,10,25,5,20,5,5,50,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,10,50,100,10,10,15,5,15,15,70,40,5,10,5,55,5,25,15,25,10,25,20,,90,35,35,70,50,50,45,45,,40,150
14:21,,,10,20,10,0,5,10,5,5,50,5,90,25,25,15,終日中止,10,10,25,5,20,5,5,55,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,45,5,10,5,55,5,25,15,20,10,25,20,,90,35,35,70,50,50,45,45,,40,150
14:23,,,10,20,10,0,5,10,5,5,50,5,90,15,35,15,終日中止,10,10,25,5,20,5,5,55,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,45,5,10,5,55,5,25,15,20,10,25,20,,90,30,35,70,50,50,45,45,,40,150
14:24,,,10,20,10,0,5,10,5,5,50,5,90,15,35,15,終日中止,10,10,25,5,20,5,5,55,30,0,0,20,0,15,,60,25,45,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,45,5,10,5,55,5,25,15,20,10,25,20,,90,30,35,70,50,50,45,45,,40,150
14:26,,,5,20,10,0,5,5,5,5,50,5,90,15,35,15,終日中止,10,10,25,10,20,5,5,55,30,0,0,20,0,15,,60,25,50,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,45,5,10,5,55,5,25,15,20,10,25,20,,90,30,35,70,50,50,45,45,,40,150
14:27,,,5,20,10,0,5,5,5,5,50,5,90,15,35,15,終日中止,10,10,25,10,20,5,5,55,30,0,0,20,0,15,,60,25,50,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,45,5,10,5,55,5,25,15,15,10,25,20,,80,30,35,70,50,50,45,45,,35,150
14:28,,,5,20,10,0,5,5,5,5,50,5,100,15,35,15,終日中止,10,10,30,10,40,5,5,55,15,0,0,15,0,15,,70,20,50,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,35,70,50,50,45,45,,35,150
14:29,,,5,20,10,0,5,5,5,5,50,5,100,15,35,15,終日中止,10,10,30,10,40,5,5,55,15,0,0,15,0,15,,70,20,50,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,35,150
14:30,,,5,20,10,0,5,5,5,5,50,5,100,15,35,15,終日中止,10,10,30,10,40,5,5,55,15,0,0,15,0,15,,70,20,50,50,10,60,35,35,5,20,15,40,100,10,10,25,5,15,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,35,150
14:31,,,5,20,10,0,5,5,5,5,50,5,90,15,35,15,終日中止,10,10,25,10,40,5,5,55,30,0,0,20,0,15,,60,25,50,50,10,60,35,35,5,20,15,35,100,15,15,25,5,20,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,40,150
14:32,,,5,20,10,0,5,5,5,5,50,5,90,15,35,15,終日中止,10,10,25,10,40,5,5,55,30,0,0,20,0,15,,60,25,50,50,10,60,35,35,5,20,15,35,100,15,15,25,5,20,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,40,150
14:33,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,40,5,10,60,15,0,0,15,0,15,,80,30,50,50,10,60,35,35,5,20,15,35,100,15,15,25,5,20,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,40,150
14:34,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,40,5,10,60,15,0,0,15,0,15,,80,30,50,50,10,60,35,35,5,20,15,35,100,15,15,25,5,20,15,70,50,5,10,5,55,5,25,15,15,10,25,20,,70,30,30,70,50,50,45,45,,40,150
14:35,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,40,5,10,60,15,0,0,15,0,15,,80,30,50,50,10,60,35,35,5,20,15,35,100,15,20,25,5,20,15,70,50,5,15,5,55,5,25,15,35,10,25,20,,70,20,30,70,50,50,45,45,,40,150
14:36,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,40,5,10,60,15,0,0,15,0,15,,80,30,50,50,10,60,35,35,5,20,15,35,100,15,20,25,5,20,15,70,50,5,15,5,55,5,25,15,35,10,25,20,,70,20,30,70,50,50,45,45,,40,150
14:37,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,35,5,10,60,15,0,0,15,0,15,,80,35,50,50,10,60,35,45,5,20,15,35,100,15,20,25,5,20,15,70,50,5,15,5,55,5,25,15,35,10,25,20,,60,20,45,60,50,40,40,45,,35,150
14:38,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,35,5,10,60,15,0,0,15,0,15,,80,35,50,50,10,60,35,50,5,20,15,30,100,15,20,25,5,20,15,70,50,5,15,5,40,5,25,15,30,10,25,20,,60,15,40,60,50,40,40,45,,35,150
14:39,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,35,5,10,60,15,0,0,15,0,15,,80,35,50,50,10,60,35,50,5,20,15,30,100,15,20,25,5,20,15,70,50,5,15,5,40,5,25,15,30,10,25,20,,60,15,40,60,50,40,40,45,,35,150
14:40,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,35,5,10,60,15,0,0,15,0,15,,80,35,55,50,10,60,35,45,5,20,15,30,100,15,20,25,5,20,15,70,60,5,15,5,55,5,25,15,35,10,25,20,,60,15,40,60,50,40,40,45,,35,150
14:41,,,5,20,10,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,35,10,35,5,10,60,15,0,0,15,0,15,,80,35,55,50,10,60,35,45,5,20,15,30,100,15,20,25,5,20,15,70,60,5,15,5,55,5,25,15,35,10,25,20,,60,15,45,60,50,40,40,45,,35,150
14:42,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,80,40,55,50,10,60,35,50,5,20,15,30,100,15,20,25,5,20,15,70,60,5,15,5,40,5,25,15,25,15,25,20,,60,15,45,60,50,40,40,45,,35,150
14:43,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,80,40,55,50,10,60,35,50,5,20,15,30,100,15,20,25,5,20,15,70,60,5,15,5,40,5,25,15,25,15,25,20,,60,15,45,60,40,40,35,45,,40,150
14:44,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,80,40,55,50,10,60,35,50,5,20,15,30,100,15,15,25,5,20,15,70,60,5,15,5,40,5,25,15,25,15,20,20,,60,20,45,60,40,40,35,40,,40,140
14:45,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,80,40,55,50,10,60,35,50,5,20,15,30,100,15,15,25,5,20,15,70,60,5,15,5,40,5,25,15,25,15,20,20,,60,20,45,60,40,40,35,40,,40,140
14:46,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,80,40,55,50,10,60,35,50,5,20,15,30,100,15,15,25,5,20,15,70,60,5,15,5,40,5,25,15,25,15,20,20,,60,20,45,60,40,40,35,40,,40,140
14:47,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,70,40,55,50,10,60,45,50,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:48,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,70,40,55,50,10,60,45,50,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:49,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,10,10,65,15,0,0,15,0,15,,70,40,55,50,10,60,45,50,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:50,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,45,45,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:51,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,45,45,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:52,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,35,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,45,45,5,20,10,30,100,15,15,25,5,20,10,70,60,5,15,5,40,5,25,15,25,15,25,20,,50,20,45,60,40,35,35,35,,40,140
14:53,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,10,30,100,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:54,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,5,30,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:55,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,5,30,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:56,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,5,30,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:57,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,5,30,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:58,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,40,15,10,65,30,0,0,15,0,15,,70,40,55,50,10,70,40,45,5,20,5,30,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
14:59,,,5,20,15,0,5,5,5,5,50,5,100,15,35,20,終日中止,10,10,40,10,50,15,10,65,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,5,40,110,5,15,30,5,20,15,70,70,5,15,5,35,5,25,15,15,15,25,20,,50,25,45,60,45,35,35,35,,40,140
15:0,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,55,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,35,35,,45,140
15:1,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,55,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,35,35,,45,140
15:2,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,55,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,35,35,,45,140
15:3,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,55,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,55,50,35,40,35,,45,140
15:4,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,55,30,0,0,15,0,15,,70,40,55,50,15,75,40,45,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,55,50,35,40,35,,45,140
15:5,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:6,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,10,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:7,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:8,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:9,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:10,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,40,110,5,15,25,5,20,15,70,70,5,15,5,30,5,25,15,35,15,25,20,,50,30,45,50,45,35,40,35,,45,140
15:11,,,5,20,15,0,5,5,5,5,50,5,100,25,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,40,5,20,15,35,110,5,15,25,5,20,15,50,70,5,15,5,40,5,25,15,30,15,25,20,,60,30,45,50,45,35,40,35,,45,140
15:12,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,20,35,110,5,10,30,5,20,15,50,60,5,10,5,40,5,25,15,25,15,25,20,,60,30,40,50,45,35,40,35,,45,140
15:13,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,20,35,110,5,10,30,5,20,15,50,60,5,10,5,40,5,25,15,25,15,25,20,,60,30,40,50,45,35,40,35,,45,140
15:14,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,20,35,110,5,10,30,5,20,15,50,60,5,10,5,40,5,25,15,25,15,25,20,,60,30,40,50,45,35,40,35,,45,140
15:15,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,20,35,110,5,10,30,5,20,15,50,60,5,10,5,40,5,25,15,25,15,25,20,,60,30,40,50,45,35,40,35,,45,140
15:16,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,20,35,110,5,10,30,5,20,15,50,60,5,10,5,40,5,25,15,25,15,25,20,,60,30,40,50,45,35,40,35,,45,140
15:17,,,5,20,15,0,5,5,5,5,60,5,100,30,40,20,終日中止,10,10,40,15,50,15,10,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,45,5,20,15,35,110,5,10,25,5,20,15,60,60,5,10,5,40,5,25,15,25,15,25,20,,60,35,40,55,50,40,40,35,,45,140
15:18,,,10,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,50,5,20,15,35,110,5,10,25,5,20,15,60,60,5,10,5,40,5,25,15,25,15,25,20,,60,35,40,55,50,40,40,35,,45,140
15:19,,,10,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,50,5,20,15,35,110,5,10,25,5,20,15,60,60,5,10,5,40,5,25,15,25,15,25,20,,60,35,40,55,50,40,40,35,,45,140
15:20,,,10,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,50,30,0,0,15,0,15,,70,40,55,50,15,70,40,50,5,20,15,35,110,5,10,25,5,20,15,60,60,5,10,5,40,5,25,15,25,15,25,20,,60,35,40,55,50,40,40,35,,45,140
15:21,,,10,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,50,30,0,0,15,0,15,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,20,15,60,60,5,10,5,40,5,25,15,15,15,20,20,,60,35,40,55,50,40,40,35,,45,140
15:22,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,50,30,0,0,15,0,15,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,20,15,60,60,5,10,5,40,5,25,15,15,15,20,20,,60,35,40,55,50,40,40,35,,45,140
15:23,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,55,30,0,0,15,0,20,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,15,15,60,60,5,10,5,40,5,25,15,15,15,25,20,,70,35,35,50,50,40,45,35,,45,140
15:24,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,55,30,0,0,15,0,20,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,15,15,60,60,5,10,5,40,5,25,15,15,15,25,20,,70,35,35,50,50,40,45,35,,45,140
15:25,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,55,30,0,0,15,0,20,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,10,15,55,50,5,10,5,30,5,25,15,15,15,25,20,,80,30,35,50,50,40,45,35,,45,150
15:26,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,10,40,10,50,15,15,55,30,0,0,15,0,20,,65,35,60,60,15,70,40,50,5,20,15,35,110,15,10,25,5,10,15,55,50,5,10,5,30,5,25,15,15,15,25,20,,80,30,35,50,50,40,45,35,,45,150
15:27,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,40,10,50,15,15,55,40,0,0,15,0,20,,65,35,60,70,15,70,40,50,5,20,15,35,110,15,10,25,5,10,15,55,50,5,10,5,30,5,25,15,15,15,25,20,,80,30,35,50,50,40,45,35,,45,150
15:28,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,40,10,50,15,15,55,40,0,0,15,0,20,,65,35,60,70,15,70,40,50,5,20,15,35,110,15,10,25,5,10,15,55,50,5,10,5,30,5,25,15,15,15,25,20,,80,30,35,50,50,40,45,35,,45,150
15:29,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,40,10,50,15,15,55,40,0,0,15,0,20,,65,35,60,70,15,70,40,50,5,20,15,35,120,15,10,30,5,10,15,55,50,5,10,5,30,5,25,15,10,15,25,20,,90,30,35,50,50,40,45,35,,45,160
15:30,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,35,10,50,20,15,55,40,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,55,50,35,45,40,,45,160
15:32,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,35,10,50,20,15,55,40,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,50,50,35,45,40,,45,170
15:33,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,35,10,50,20,15,55,40,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,50,50,35,45,40,,45,170
15:34,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,35,10,50,20,15,55,40,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,50,50,35,45,40,,45,170
15:35,,,15,15,15,0,5,5,5,5,60,5,110,30,40,20,終日中止,10,15,35,10,50,15,15,55,35,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,55,50,35,45,40,,45,170
15:36,,,15,15,20,0,5,5,5,5,50,5,110,30,40,20,終日中止,10,15,35,10,50,15,15,55,35,0,0,15,0,10,,65,35,60,70,15,70,40,50,5,20,15,30,120,15,10,30,5,10,10,55,50,5,10,5,30,5,25,15,35,15,25,20,,90,30,35,55,50,35,45,40,,45,170
15:37,,,15,15,20,0,5,5,5,5,50,5,110,30,40,20,終日中止,10,15,35,10,40,15,15,55,35,0,0,15,0,10,,65,40,50,70,15,70,40,45,10,25,15,30,120,15,10,30,10,10,10,60,40,15,10,5,30,5,25,15,30,15,25,20,,90,35,35,60,50,35,50,40,,45,170
15:38,,,15,15,20,0,5,5,5,5,50,5,110,30,40,20,終日中止,10,15,30,10,40,15,15,55,35,0,0,15,0,10,,65,40,50,70,15,70,40,45,10,20,15,30,120,15,10,30,10,10,10,60,40,15,10,5,30,5,25,15,30,15,25,20,,90,35,35,60,50,35,50,40,,45,170
